"VIGENCIA","PERIODO OTORGAMIENTO","SEXO AL NACER","ESTRATO SOCIOECONÓMICO","CÓDIGO DEDEPARTAMENTO DE ORIGEN","DEPARTAMENTO DE ORIGEN","CATEGORÍA DEL MUNICIPIO DE ORIGEN","SECTOR IES","NIVEL DE FORMACIÓN","MODALIDAD DE LÍNEA","MODALIDAD DEL CRÉDITO","RANGO DEL VALOR TOTAL DESEMBOLSADO","NÚMERO DE NUEVOS BENEFICIARIOS DE CRÉDITO"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","2"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","2"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","4"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","7"
"2,016","2016-1","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","26"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Especialización universitaria","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","I","6"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","II","10"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","III","12"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","IV","22"
"2,016","2016-1","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","V","8"
